Ref,Choice R3,Integration [HH] R3,Total Depth R3,Choice R3 normal,Integration [HH] R3 normal,Total Depth R3 normal
6332,0,0.88468331,25,0,0.265123142,0.150793651
6333,18,1.7342104,25,0.111111111,0.673628273,0.150793651
6334,0,1.2241485,30,0,0.428358987,0.19047619
6335,44,2.1397731,25,0.271604938,0.868647885,0.150793651
6336,18,1.7342104,25,0.111111111,0.673628273,0.150793651
6337,0,0.88468331,25,0,0.265123142,0.150793651
6338,48,2.0276461,28,0.296296296,0.814730294,0.174603175
6339,38,1.7372102,65,0.234567901,0.675070762,0.468253968
6340,34,1.787379,67,0.209876543,0.699195022,0.484126984
6341,29,1.7288883,59,0.179012346,0.671069078,0.420634921
6342,22,1.5688319,56,0.135802469,0.594104069,0.396825397
6343,20,1.4666082,39,0.12345679,0.544948596,0.261904762
6344,14,1.2989333,26,0.086419753,0.464320141,0.158730159
6345,10,1.1561403,31,0.061728395,0.395656441,0.198412698
6346,16,1.3873369,34,0.098765432,0.506830055,0.222222222
6347,14,1.3057258,23,0.086419753,0.467586394,0.134920635
6348,8,1,20,0.049382716,0.320574534,0.111111111
6349,6,0.8870222,18,0.037037037,0.266247825,0.095238095
6350,8,0.98558021,17,0.049382716,0.313640608,0.087301587
6351,12,1.2052853,24,0.074074074,0.419288394,0.142857143
6352,10,1.3873369,34,0.061728395,0.506830055,0.222222222
6353,5,1.1191936,25,0.030864198,0.377890184,0.150793651
6354,11,1.3873369,34,0.067901235,0.506830055,0.222222222
6355,35,1.6666666,48,0.216049383,0.641149039,0.333333333
6356,16,1.3938289,37,0.098765432,0.50995181,0.246031746
6357,8,1.0445806,26,0.049382716,0.342011642,0.158730159
6358,8,1.0207884,23,0.049382716,0.330570882,0.134920635
6359,14,1.3006579,29,0.086419753,0.465149435,0.182539683
6360,25,1.6684235,45,0.154320988,0.641993865,0.30952381
6361,24,1.6684235,45,0.148148148,0.641993865,0.30952381
6362,25,1.6734514,42,0.154320988,0.64441159,0.285714286
6363,36,1.6666666,48,0.222222222,0.641149039,0.333333333
6364,12,1.3006579,29,0.074074074,0.465149435,0.182539683
6365,0,0.68957245,17,0,0.171301782,0.087301587
6366,28,1.5405476,35,0.172839506,0.580503229,0.23015873
6367,28,1.5365106,41,0.172839506,0.57856199,0.277777778
6368,20,1.4803609,45,0.12345679,0.551561744,0.30952381
6369,20,1.4803609,45,0.12345679,0.551561744,0.30952381
6370,17,1.3873369,34,0.104938272,0.506830055,0.222222222
6371,18,1.4803609,45,0.111111111,0.551561744,0.30952381
6372,13,1.3076391,32,0.080246914,0.468506427,0.206349206
6373,10,1.2726263,39,0.061728395,0.451670109,0.261904762
6374,23,1.7379411,44,0.141975309,0.675422224,0.301587302
6375,45,1.8597906,48,0.277777778,0.734014995,0.333333333
6376,28,1.5365106,41,0.172839506,0.57856199,0.277777778
6377,44,1.7963344,73,0.271604938,0.703501332,0.531746032
6378,62,1.9310595,70,0.382716049,0.768285487,0.507936508
6379,19,1.471094,30,0.117283951,0.547105646,0.19047619
6380,22,1.569167,29,0.135802469,0.594265206,0.182539683
6381,17,1.3988512,25,0.104938272,0.512366842,0.150793651
6382,17,1.4864661,27,0.104938272,0.554497501,0.166666667
6383,11,1.2052853,24,0.067901235,0.419288394,0.142857143
6384,10,1.2063863,21,0.061728395,0.419817823,0.119047619
6385,14,1.3006579,29,0.086419753,0.465149435,0.182539683
6386,8,1,20,0.049382716,0.320574534,0.111111111
6387,6,0.8870222,18,0.037037037,0.266247825,0.095238095
6388,8,1.0207884,23,0.049382716,0.330570882,0.134920635
6389,16,1.4382962,49,0.098765432,0.531334436,0.341269841
6390,18,1.3845592,31,0.111111111,0.505494365,0.198412698
6391,16,1.2989333,26,0.098765432,0.464320141,0.158730159
6392,32,1.6037242,43,0.197530864,0.610882443,0.293650794
6393,28,1.5365106,41,0.172839506,0.57856199,0.277777778
6394,0,0.42239243,9,0,0.042825115,0.023809524
6395,6,0.84912294,12,0.037037037,0.248023519,0.047619048
6396,12,1.2222222,18,0.074074074,0.427432702,0.095238095
6397,32,1.6261337,34,0.197530864,0.621658316,0.222222222
6398,18,1.471094,30,0.111111111,0.547105646,0.19047619
6399,6,0.91666669,21,0.037037037,0.280502728,0.119047619
6400,0,0.42239243,9,0,0.042825115,0.023809524
6401,42,1.7925211,35,0.259259259,0.701667661,0.23015873
6402,36,1.6684235,45,0.222222222,0.641993865,0.30952381
6403,16,1.4028426,40,0.098765432,0.514286154,0.26984127
6404,8,1.0697098,29,0.049382716,0.354095314,0.182539683
6405,10,1.1365665,28,0.061728395,0.386244148,0.174603175
6406,20,1.550553,32,0.12345679,0.585314444,0.206349206
6407,36,1.6700469,54,0.222222222,0.642774496,0.380952381
6408,40,1.7257152,53,0.24691358,0.669543256,0.373015873
6409,32,1.6042534,46,0.197530864,0.611136915,0.317460317
6410,36,1.6700469,54,0.222222222,0.642774496,0.380952381
6411,0,1.1561403,31,0,0.395656441,0.198412698
6412,28,1.5365106,41,0.172839506,0.57856199,0.277777778
6413,16,1.3845592,31,0.098765432,0.505494365,0.198412698
6414,6,0.8870222,18,0.037037037,0.266247825,0.095238095
6415,0,0.42239243,9,0,0.042825115,0.023809524
6416,28,1.606352,40,0.172839506,0.612146052,0.26984127
6417,12,1.3006579,29,0.074074074,0.465149435,0.182539683
6418,8,1,20,0.049382716,0.320574534,0.111111111
6419,8,1.0207884,23,0.049382716,0.330570882,0.134920635
6420,14,1.3845592,31,0.086419753,0.505494365,0.198412698
6421,32,1.6828449,39,0.197530864,0.648928566,0.261904762
6422,36,1.6666666,48,0.222222222,0.641149039,0.333333333
6423,16,1.4028426,40,0.098765432,0.514286154,0.26984127
6424,8,1.0445806,26,0.049382716,0.342011642,0.158730159
6425,8,1.0207884,23,0.049382716,0.330570882,0.134920635
6426,14,1.2989333,26,0.086419753,0.464320141,0.158730159
6427,12,1.2063863,21,0.074074074,0.419817823,0.119047619
6428,10,1.1365665,28,0.061728395,0.386244148,0.174603175
6429,16,1.4028426,40,0.098765432,0.514286154,0.26984127
6430,20,1.4744722,19,0.12345679,0.548730093,0.103174603
6431,0,0.98558021,17,0,0.313640608,0.087301587
6432,32,1.606352,40,0.197530864,0.612146052,0.26984127
6433,32,1.6812503,28,0.197530864,0.648161784,0.174603175
6434,0,1.3057258,23,0,0.467586394,0.134920635
6435,0,1.3057258,23,0,0.467586394,0.134920635
6436,44,1.787379,67,0.271604938,0.699195022,0.484126984
6437,0,1.2123377,27,0,0.422679624,0.166666667
6438,32,1.6178579,55,0.197530864,0.6176788,0.388888889
6439,14,1.3304729,38,0.086419753,0.47948633,0.253968254
6440,10,1.1365665,28,0.061728395,0.386244148,0.174603175
6441,14,1.3076391,32,0.086419753,0.468506427,0.206349206
6442,0,1.2241485,30,0,0.428358987,0.19047619
6443,28,1.5405476,35,0.172839506,0.580503229,0.23015873
6444,0,1.1365665,28,0,0.386244148,0.174603175
6445,0,0.8619656,15,0,0.254199063,0.071428571
6446,0,0.8619656,15,0,0.254199063,0.071428571
6447,22,1.6666666,48,0.135802469,0.641149039,0.333333333
6448,18,1.6042534,46,0.111111111,0.611136915,0.317460317
6449,44,1.7812788,58,0.271604938,0.696261669,0.412698413
6450,63,2.0229185,74,0.388888889,0.812456971,0.53968254
6451,50,1.8833622,68,0.308641975,0.745349677,0.492063492
6452,31,1.7821976,55,0.191358025,0.696703485,0.388888889
6453,9,1.3873369,34,0.055555556,0.506830055,0.222222222
6454,7,1.3304729,38,0.043209877,0.47948633,0.253968254
6455,24,1.8369439,57,0.148148148,0.723028889,0.404761905
6456,26,1.5365106,41,0.160493827,0.57856199,0.277777778
6457,14,1.3076391,32,0.086419753,0.468506427,0.206349206
6458,8,1,20,0.049382716,0.320574534,0.111111111
6459,6,0.8870222,18,0.037037037,0.266247825,0.095238095
6460,8,1.0207884,23,0.049382716,0.330570882,0.134920635
6461,16,1.3988512,25,0.098765432,0.512366842,0.150793651
6462,23,1.6132691,37,0.141975309,0.615472221,0.246031746
6463,13,1.4864661,27,0.080246914,0.554497501,0.166666667
6464,24,1.7217885,33,0.148148148,0.667655056,0.214285714
6465,27,1.6734514,42,0.166666667,0.64441159,0.285714286
6466,12,1.2123377,27,0.074074074,0.422679624,0.166666667
6467,12,1.238816,33,0.074074074,0.435412027,0.214285714
6468,22,1.632839,61,0.135802469,0.624882638,0.436507937
6469,0,1,20,0,0.320574534,0.111111111
6470,0,1.1365665,28,0,0.386244148,0.174603175
6471,36,1.6673985,51,0.222222222,0.641500982,0.357142857
6472,36,1.6673985,51,0.222222222,0.641500982,0.357142857
6473,36,1.6666666,48,0.222222222,0.641149039,0.333333333
6474,36,1.6734514,42,0.222222222,0.64441159,0.285714286
6475,32,1.6042534,46,0.197530864,0.611136915,0.317460317
6476,0,1.1768752,34,0,0.405627062,0.222222222
6477,32,1.6071428,49,0.197530864,0.612526317,0.341269841
6478,0,0.42239243,9,0,0.042825115,0.023809524
6479,6,0.8870222,18,0.037037037,0.266247825,0.095238095
6480,16,1.3845592,31,0.098765432,0.505494365,0.198412698
6481,36,1.6666666,48,0.222222222,0.641149039,0.333333333
6482,24,1.6734514,42,0.148148148,0.64441159,0.285714286
6483,21,1.6037242,43,0.12962963,0.610882443,0.293650794
6484,18,1.5364467,38,0.111111111,0.578531263,0.253968254
6485,0,0.33333334,6,0,0,0
6486,4,0.69804502,10,0.024691358,0.175375917,0.031746032
6487,8,1,20,0.049382716,0.320574534,0.111111111
6488,16,1.3873683,28,0.098765432,0.506845154,0.174603175
6489,0,1.3006579,29,0,0.465149435,0.182539683
6490,0,1.3006579,29,0,0.465149435,0.182539683
6491,24,1.5364467,38,0.148148148,0.578531263,0.253968254
6492,24,1.5448366,47,0.148148148,0.582565645,0.325396825
6493,18,1.550553,32,0.111111111,0.585314444,0.206349206
6494,17,1.569167,29,0.104938272,0.594265206,0.182539683
6495,16,1.3988512,25,0.098765432,0.512366842,0.150793651
6496,8,1.0207884,23,0.049382716,0.330570882,0.134920635
6497,6,0.8619656,15,0.037037037,0.254199063,0.071428571
6498,6,0.84912294,12,0.037037037,0.248023519,0.047619048
6499,6,0.8619656,15,0.037037037,0.254199063,0.071428571
6500,8,1.0207884,23,0.049382716,0.330570882,0.134920635
6501,16,1.3988512,25,0.098765432,0.512366842,0.150793651
6502,16,1.6008096,26,0.098765432,0.609480923,0.158730159
6503,15,1.6812503,28,0.092592593,0.648161784,0.174603175
6504,6,1.2123377,27,0.037037037,0.422679624,0.166666667
6505,9,1.3873683,28,0.055555556,0.506845154,0.174603175
6506,30,1.8979635,34,0.185185185,0.752370884,0.222222222
6507,30,2.1966166,27,0.185185185,0.895981753,0.166666667
6508,0,1.471094,30,0,0.547105646,0.19047619
6509,40,1.7379411,44,0.24691358,0.675422224,0.301587302
6510,32,1.6042534,46,0.197530864,0.611136915,0.317460317
6511,0,0.42239243,9,0,0.042825115,0.023809524
6512,6,0.8870222,18,0.037037037,0.266247825,0.095238095
6513,16,1.3873683,28,0.098765432,0.506845154,0.174603175
6514,29,1.6684235,45,0.179012346,0.641993865,0.30952381
6515,36,1.6741856,57,0.222222222,0.644764639,0.404761905
6516,40,1.7265038,56,0.24691358,0.669922463,0.396825397
6517,37,1.9051077,53,0.228395062,0.755806257,0.373015873
6518,21,1.7307693,47,0.12962963,0.671973579,0.325396825
6519,35,1.7909094,49,0.216049383,0.700892656,0.341269841
6520,18,1.4724894,42,0.111111111,0.54777664,0.285714286
6521,8,1.0697098,29,0.049382716,0.354095314,0.182539683
6522,8,1.0207884,23,0.049382716,0.330570882,0.134920635
6523,14,1.3006579,29,0.086419753,0.465149435,0.182539683
6524,46,1.9341822,47,0.283950617,0.769787074,0.325396825
6525,32,1.6132691,37,0.197530864,0.615472221,0.246031746
6526,28,1.5405476,35,0.172839506,0.580503229,0.23015873
6527,40,1.7257152,53,0.24691358,0.669543256,0.373015873
6528,40,1.7372102,65,0.24691358,0.675070762,0.468253968
6529,36,1.6673985,51,0.222222222,0.641500982,0.357142857
6530,39,1.9174613,50,0.240740741,0.761746632,0.349206349
6531,51,1.9594067,55,0.314814815,0.781916572,0.388888889
6532,10,1.7307693,47,0.061728395,0.671973579,0.325396825
6533,23,1.6734514,42,0.141975309,0.64441159,0.285714286
6534,33,1.8489804,51,0.203703704,0.728816782,0.357142857
6535,0,0.98558021,17,0,0.313640608,0.087301587
6536,0,0.8870222,18,0,0.266247825,0.095238095
6537,12,1.2063863,21,0.074074074,0.419817823,0.119047619
6538,8,0.98510355,14,0.049382716,0.3134114,0.063492063
6539,4,0.69804502,10,0.024691358,0.175375917,0.031746032
6540,0,0.33333334,6,0,0,0
6541,16,1.4382962,49,0.098765432,0.531334436,0.341269841
6542,10,1.1365665,28,0.061728395,0.386244148,0.174603175
6543,12,1.2123377,27,0.074074074,0.422679624,0.166666667
6544,36,1.6673985,51,0.222222222,0.641500982,0.357142857
6545,20,1.5405476,35,0.12345679,0.580503229,0.23015873
6546,12,1.238816,33,0.074074074,0.435412027,0.214285714
6547,14,1.3076391,32,0.086419753,0.468506427,0.206349206
6548,20,1.550553,32,0.12345679,0.585314444,0.206349206
6549,10,1.1365665,28,0.061728395,0.386244148,0.174603175
6550,8,1.0445806,26,0.049382716,0.342011642,0.158730159
6551,14,1.3006579,29,0.086419753,0.465149435,0.182539683
6552,44,1.8017781,76,0.271604938,0.706118999,0.555555556
6553,28,1.5405476,35,0.172839506,0.580503229,0.23015873
6554,13,1.3938289,37,0.080246914,0.50995181,0.246031746
6555,6,1.0207884,23,0.037037037,0.330570882,0.134920635
6556,7,1.0207884,23,0.043209877,0.330570882,0.134920635
6557,15,1.3873369,34,0.092592593,0.506830055,0.222222222
6558,33,1.6666666,48,0.203703704,0.641149039,0.333333333
6559,12,1.2222222,18,0.074074074,0.427432702,0.095238095
6560,8,1,20,0.049382716,0.320574534,0.111111111
6561,8,1,20,0.049382716,0.320574534,0.111111111
6562,12,1.2063863,21,0.074074074,0.419817823,0.119047619
6563,12,1.2063863,21,0.074074074,0.419817823,0.119047619
6564,10,1.1058542,22,0.061728395,0.371475776,0.126984127
6565,12,1.2052853,24,0.074074074,0.419288394,0.142857143
6566,12,1.2063863,21,0.074074074,0.419817823,0.119047619
6567,10,1.1365665,28,0.061728395,0.386244148,0.174603175
6568,16,1.4028426,40,0.098765432,0.514286154,0.26984127
6569,16,1.3057258,23,0.098765432,0.467586394,0.134920635
6570,16,1.3057258,23,0.098765432,0.467586394,0.134920635
6571,14,1.3057258,23,0.086419753,0.467586394,0.134920635
6572,6,0.8619656,15,0.037037037,0.254199063,0.071428571
6573,0,0.42239243,9,0,0.042825115,0.023809524
6574,28,1.5405476,35,0.172839506,0.580503229,0.23015873
6575,24,1.5668709,21,0.148148148,0.593161099,0.119047619
6576,0,1.1,19,0,0.368660715,0.103174603
6577,32,1.606352,40,0.197530864,0.612146052,0.26984127
6578,15,1.3873683,28,0.092592593,0.506845154,0.174603175
6579,7,1,20,0.043209877,0.320574534,0.111111111
6580,4,0.8619656,15,0.024691358,0.254199063,0.071428571
6581,5,0.98558021,17,0.030864198,0.313640608,0.087301587
6582,11,1.3057258,23,0.067901235,0.467586394,0.134920635
6583,26,1.569167,29,0.160493827,0.594265206,0.182539683
6584,20,1.4724894,42,0.12345679,0.54777664,0.285714286
6585,18,1.3873369,34,0.111111111,0.506830055,0.222222222
6586,32,1.6132691,37,0.197530864,0.615472221,0.246031746
6587,28,1.5405476,35,0.172839506,0.580503229,0.23015873
6588,15,1.569167,29,0.092592593,0.594265206,0.182539683
6589,14,1.5154221,24,0.086419753,0.568421336,0.142857143
6590,15,1.4864661,27,0.092592593,0.554497501,0.166666667
6591,15,1.5668709,21,0.092592593,0.593161099,0.119047619
6592,23,1.569167,29,0.141975309,0.594265206,0.182539683
6593,0,0.42239243,9,0,0.042825115,0.023809524
6594,6,0.84912294,12,0.037037037,0.248023519,0.047619048
6595,12,1.2063863,21,0.074074074,0.419817823,0.119047619
6596,15,1.3873683,28,0.092592593,0.506845154,0.174603175
6597,10,1.1191936,25,0.061728395,0.377890184,0.150793651
6598,11,1.2052853,24,0.067901235,0.419288394,0.142857143
6599,33,1.7217885,33,0.203703704,0.667655056,0.214285714
6600,16,1.3873683,28,0.098765432,0.506845154,0.174603175
6601,8,1.0207884,23,0.049382716,0.330570882,0.134920635
6602,6,0.8619656,15,0.037037037,0.254199063,0.071428571
6603,6,0.84912294,12,0.037037037,0.248023519,0.047619048
6604,6,0.84912294,12,0.037037037,0.248023519,0.047619048
6605,6,0.8870222,18,0.037037037,0.266247825,0.095238095
6606,10,1.1191936,25,0.061728395,0.377890184,0.150793651
6607,20,1.5405476,35,0.12345679,0.580503229,0.23015873
6608,12,1.2123377,27,0.074074074,0.422679624,0.166666667
6609,10,1.1058542,22,0.061728395,0.371475776,0.126984127
6610,12,1.2063863,21,0.074074074,0.419817823,0.119047619
6611,17,1.3873683,28,0.104938272,0.506845154,0.174603175
6612,22,1.6261337,34,0.135802469,0.621658316,0.222222222
6613,12,1.2222222,18,0.074074074,0.427432702,0.095238095
6614,8,0.98558021,17,0.049382716,0.313640608,0.087301587
6615,6,0.8619656,15,0.037037037,0.254199063,0.071428571
6616,6,0.84912294,12,0.037037037,0.248023519,0.047619048
6617,6,0.84912294,12,0.037037037,0.248023519,0.047619048
6618,6,0.84912294,12,0.037037037,0.248023519,0.047619048
6619,6,0.8619656,15,0.037037037,0.254199063,0.071428571
6620,8,0.98558021,17,0.049382716,0.313640608,0.087301587
6621,12,1.2222222,18,0.074074074,0.427432702,0.095238095
6622,32,1.6734514,42,0.197530864,0.64441159,0.285714286
6623,51,2.0454545,43,0.314814815,0.823293673,0.293650794
6624,12,1.3076391,32,0.074074074,0.468506427,0.206349206
6625,10,1.1561403,31,0.061728395,0.395656441,0.198412698
6626,18,1.4666082,39,0.111111111,0.544948596,0.261904762
6627,30,1.6684235,45,0.185185185,0.641993865,0.30952381
6628,14,1.3076391,32,0.086419753,0.468506427,0.206349206
6629,8,1,20,0.049382716,0.320574534,0.111111111
6630,6,0.8870222,18,0.037037037,0.266247825,0.095238095
6631,8,1.0207884,23,0.049382716,0.330570882,0.134920635
6632,16,1.3845592,31,0.098765432,0.505494365,0.198412698
6633,34,1.875,45,0.209876543,0.741328614,0.30952381
6634,30,1.8,46,0.185185185,0.705263979,0.317460317
6635,45,1.9341822,47,0.277777778,0.769787074,0.325396825
6636,0,1.238816,33,0,0.435412027,0.214285714
6637,0,1.1058542,22,0,0.371475776,0.126984127
6638,15,1.5364467,38,0.092592593,0.578531263,0.253968254
6639,40,1.7307693,47,0.24691358,0.671973579,0.325396825
6640,25,1.6666666,48,0.154320988,0.641149039,0.333333333
6641,29,1.6981779,36,0.179012346,0.65630162,0.238095238
6642,16,1.5405476,35,0.098765432,0.580503229,0.23015873
6643,24,1.6684235,45,0.148148148,0.641993865,0.30952381
6644,16,1.3845592,31,0.098765432,0.505494365,0.198412698
6645,8,1.0445806,26,0.049382716,0.342011642,0.158730159
6646,8,1.0207884,23,0.049382716,0.330570882,0.134920635
6647,14,1.2989333,26,0.086419753,0.464320141,0.158730159
6648,16,1.3845592,31,0.098765432,0.505494365,0.198412698
6649,10,1.1365665,28,0.061728395,0.386244148,0.174603175
6650,12,1.2052853,24,0.074074074,0.419288394,0.142857143
6651,22,1.6042534,46,0.135802469,0.611136915,0.317460317
6652,24,1.4644111,33,0.148148148,0.543892094,0.214285714
6653,16,1.3938289,37,0.098765432,0.50995181,0.246031746
6654,10,1.1768752,34,0.061728395,0.405627062,0.222222222
6655,16,1.3845592,31,0.098765432,0.505494365,0.198412698
6656,40,1.7257152,53,0.24691358,0.669543256,0.373015873
6657,54,1.8855816,74,0.333333333,0.746416902,0.53968254
6658,42,1.7812788,58,0.259259259,0.696261669,0.412698413
6659,29,1.7379411,44,0.179012346,0.675422224,0.301587302
6660,7,1.3873683,28,0.043209877,0.506845154,0.174603175
6661,7,1.3873683,28,0.043209877,0.506845154,0.174603175
6662,38,1.7325417,62,0.234567901,0.672825859,0.444444444
6663,34,1.6700469,54,0.209876543,0.642774496,0.380952381
6664,40,1.7265038,56,0.24691358,0.669922463,0.396825397
6665,32,1.6037242,43,0.197530864,0.610882443,0.293650794
6666,24,1.4644111,33,0.148148148,0.543892094,0.214285714
6667,14,1.4028426,40,0.086419753,0.514286154,0.26984127
6668,8,1.1365665,28,0.049382716,0.386244148,0.174603175
6669,12,1.3006579,29,0.074074074,0.465149435,0.182539683
6670,28,1.5395753,44,0.172839506,0.580035687,0.301587302
6671,18,1.4666082,39,0.111111111,0.544948596,0.261904762
6672,8,1.0445806,26,0.049382716,0.342011642,0.158730159
6673,6,0.8619656,15,0.037037037,0.254199063,0.071428571
6674,6,0.8870222,18,0.037037037,0.266247825,0.095238095
6675,10,1.1365665,28,0.061728395,0.386244148,0.174603175
6676,22,1.6042534,46,0.135802469,0.611136915,0.317460317
6677,33,1.7379411,44,0.203703704,0.675422224,0.301587302
6678,40,1.8,46,0.24691358,0.705263979,0.317460317
6679,16,1.4635203,36,0.098765432,0.543463743,0.238095238
6680,4,1.0207884,23,0.024691358,0.330570882,0.134920635
6681,2,0.8870222,18,0.012345679,0.266247825,0.095238095
6682,8,1.1191936,25,0.049382716,0.377890184,0.150793651
6683,22,1.606352,40,0.135802469,0.612146052,0.26984127
6684,38,1.8328277,40,0.234567901,0.721049566,0.26984127
6685,21,1.6132691,37,0.12962963,0.615472221,0.246031746
6686,36,1.6666666,48,0.222222222,0.641149039,0.333333333
6687,20,1.4635203,36,0.12345679,0.543463743,0.238095238
6688,20,1.5110798,54,0.12345679,0.56633329,0.380952381
6689,17,1.569167,29,0.104938272,0.594265206,0.182539683
6690,34,2.1397731,25,0.209876543,0.868647885,0.150793651
6691,0,1.6008096,26,0,0.609480923,0.158730159
