Depthmap_Ref,Choice_R3,Integration_HH_R3,Total_Connectivity_R3,Choice_R3,Integration_HH_R3,Total_Connectivity_R3
480,33,1.8833622,131,0.2578125,0.734514526,0.681318681
481,26,1.7325417,117,0.203125,0.663044987,0.604395604
482,44,1.8017781,144,0.34375,0.695854145,0.752747253
483,0,1.2829794,95,0,0.450010218,0.483516484
484,0,1.1191936,39,0,0.372396793,0.175824176
485,0,1.0207884,36,0,0.325765371,0.159340659
486,16,1.2989333,41,0.125,0.457570317,0.186813187
487,16,1.2989333,43,0.125,0.457570317,0.197802198
488,20,1.3873369,57,0.15625,0.499462265,0.274725275
489,30,1.7495173,71,0.234375,0.67108924,0.351648352
490,12,1.2052853,40,0.09375,0.413193197,0.181318681
491,8,0.98558021,23,0.0625,0.309081213,0.087912088
492,6,0.8619656,21,0.046875,0.25050377,0.076923077
493,6,0.8870222,30,0.046875,0.262377379,0.126373626
494,10,1.1561403,51,0.078125,0.389904781,0.241758242
495,24,1.6734514,71,0.1875,0.635043777,0.351648352
496,10,1.2123377,47,0.078125,0.416535129,0.21978022
497,8,1.238816,55,0.0625,0.429082441,0.263736264
498,20,1.6828449,72,0.15625,0.639495089,0.357142857
499,36,1.8489804,90,0.28125,0.71822197,0.456043956
500,44,1.7812788,101,0.34375,0.68614011,0.516483516
501,44,1.9565217,82,0.34375,0.769182729,0.412087912
502,26,1.8,85,0.203125,0.695011554,0.428571429
503,22,1.7257152,95,0.171875,0.659810103,0.483516484
504,0,1.4635203,60,0,0.535563408,0.291208791
505,22,1.6132691,63,0.171875,0.606525099,0.307692308
506,10,1.1561403,52,0.078125,0.389904781,0.247252747
507,8,1.0697098,47,0.0625,0.348947829,0.21978022
508,16,1.3873369,55,0.125,0.499462265,0.263736264
509,66,1.9731473,87,0.515625,0.777061127,0.43956044
510,34,1.6981779,63,0.265625,0.646760961,0.307692308
511,36,1.6666666,81,0.28125,0.631828653,0.406593407
512,32,1.6118186,88,0.25,0.605837748,0.445054945
513,54,1.8839941,107,0.421875,0.734813965,0.549450549
514,72,1.9916508,113,0.5625,0.785829409,0.582417582
515,26,1.7288883,98,0.203125,0.661313745,0.5
516,10,1.1981546,61,0.078125,0.409814162,0.296703297
517,8,1,35,0.0625,0.315914341,0.153846154
518,10,1.1087778,27,0.078125,0.367461042,0.10989011
519,46,1.9329244,131,0.359375,0.758000641,0.681318681
520,32,1.7841618,126,0.25,0.687506282,0.653846154
521,28,1.7257152,99,0.21875,0.659810103,0.505494505
522,24,1.6503496,121,0.1875,0.624096492,0.626373626
523,42,1.7852225,98,0.328125,0.688008917,0.5
524,38,1.7325417,118,0.296875,0.663044987,0.60989011
525,56,1.9851656,134,0.4375,0.782756257,0.697802198
526,38,1.7914909,134,0.296875,0.690979333,0.697802198
527,31,1.7963344,135,0.2421875,0.69327453,0.703296703
528,49,1.9758738,147,0.3828125,0.778353138,0.769230769
529,31,1.7257152,97,0.2421875,0.659810103,0.494505495
530,45,1.8362781,130,0.3515625,0.712202712,0.675824176
531,32,1.606352,70,0.25,0.603247282,0.346153846
532,28,1.5364467,63,0.21875,0.570121152,0.307692308
533,16,1.3873369,53,0.125,0.499462265,0.252747253
534,10,1.1191936,36,0.078125,0.372396793,0.159340659
535,10,1.1087778,25,0.078125,0.367461042,0.098901099
536,32,1.6042534,78,0.25,0.602252816,0.39010989
537,0,1.1561403,49,0,0.389904781,0.230769231
538,35,1.6684235,80,0.2734375,0.632661198,0.401098901
539,38,1.7372102,119,0.296875,0.665257256,0.615384615
540,52,1.8880572,137,0.40625,0.736739352,0.714285714
541,0,0.98558021,25,0,0.309081213,0.098901099
542,20,1.4244281,33,0.15625,0.517038728,0.142857143
543,24,1.6812503,48,0.1875,0.638739453,0.225274725
544,0,1.1365665,43,0,0.380629315,0.197802198
545,28,1.6008096,44,0.21875,0.600620897,0.203296703
546,0,1.1768752,60,0,0.39973046,0.291208791
547,36,1.6741856,99,0.28125,0.635391693,0.505494505
548,67,2.1680176,146,0.5234375,0.869404612,0.763736264
549,80,2.1240644,146,0.625,0.848576442,0.763736264
550,51,2.1057987,157,0.3984375,0.839920847,0.824175824
551,53,2.0229185,143,0.4140625,0.800646281,0.747252747
552,76,2.0671797,149,0.59375,0.821620403,0.78021978
553,38,1.9304764,142,0.296875,0.756840603,0.741758242
554,76,2.0201983,150,0.59375,0.799357256,0.785714286
555,24,1.471094,50,0.1875,0.539152369,0.236263736
556,28,1.6008096,44,0.21875,0.600620897,0.203296703
557,18,1.3845592,52,0.140625,0.498145992,0.247252747
558,18,1.4255327,76,0.140625,0.517562166,0.379120879
559,14,1.3076391,51,0.109375,0.461695748,0.241758242
560,12,1.2241485,46,0.09375,0.42213193,0.214285714
561,18,1.4864661,48,0.140625,0.546436769,0.225274725
562,24,1.4635203,58,0.1875,0.535563408,0.28021978
563,0,0.33333334,8,0,0,0.005494505
564,4,0.69804502,17,0.03125,0.172826477,0.054945055
565,8,1.0207884,41,0.0625,0.325765371,0.186813187
566,18,1.5,85,0.140625,0.552850099,0.428571429
567,54,1.8839941,107,0.421875,0.734813965,0.549450549
568,56,1.9491093,97,0.4375,0.765670204,0.494505495
569,23,1.7269484,83,0.1796875,0.660394481,0.417582418
570,9,1.1768752,57,0.0703125,0.39973046,0.274725275
571,8,1.0207884,41,0.0625,0.325765371,0.186813187
572,13,1.3006579,53,0.1015625,0.458387556,0.252747253
573,26,1.6684235,79,0.203125,0.632661198,0.395604396
574,37,1.7812788,96,0.2890625,0.68614011,0.489010989
575,29,1.6700469,96,0.2265625,0.633430481,0.489010989
576,26,1.5364467,68,0.203125,0.570121152,0.335164835
577,28,1.6118186,84,0.21875,0.605837748,0.423076923
578,36,1.8369439,89,0.28125,0.712518216,0.450549451
579,14,1.2989333,39,0.109375,0.457570317,0.175824176
580,8,1,30,0.0625,0.315914341,0.126373626
581,6,0.94787496,43,0.046875,0.291213769,0.197802198
582,12,1.238816,55,0.09375,0.429082441,0.263736264
583,28,1.7909094,78,0.21875,0.690703777,0.39010989
584,55,2.0789747,141,0.4296875,0.827209718,0.736263736
585,38,2.040309,132,0.296875,0.808887144,0.686813187
586,29,2.0502288,129,0.2265625,0.813587854,0.67032967
587,35,1.9415878,125,0.2734375,0.762105979,0.648351648
588,29,1.9731473,113,0.2265625,0.777061127,0.582417582
589,68,2.1456218,138,0.53125,0.85879188,0.71978022
590,23,1.7812788,118,0.1796875,0.68614011,0.60989011
591,5,1.2726263,78,0.0390625,0.445104179,0.39010989
592,8,1.4666082,83,0.0625,0.537026676,0.417582418
593,51,2.1783681,128,0.3984375,0.874309419,0.664835165
594,24,1.7307693,97,0.1875,0.662205097,0.494505495
595,0,1.1058542,32,0,0.366075631,0.137362637
596,28,1.6008096,40,0.21875,0.600620897,0.181318681
597,14,1.31797,55,0.109375,0.466591267,0.263736264
598,10,1.1191936,40,0.078125,0.372396793,0.181318681
599,12,1.2123377,41,0.09375,0.416535129,0.186813187
600,22,1.4803609,71,0.171875,0.543543689,0.351648352
601,30,1.7288883,97,0.234375,0.661313745,0.494505495
602,28,1.5405476,56,0.21875,0.572064451,0.269230769
603,0,1.0207884,34,0,0.325765371,0.148351648
604,44,1.7841618,112,0.34375,0.687506282,0.576923077
605,56,1.8833622,117,0.4375,0.734514526,0.604395604
606,48,1.8391043,126,0.375,0.713541968,0.653846154
607,55,1.8912494,149,0.4296875,0.738252045,0.78021978
608,41,1.7820429,117,0.3203125,0.686502195,0.604395604
609,26,1.8369439,112,0.203125,0.712518216,0.576923077
610,23,1.787379,130,0.1796875,0.689030821,0.675824176
611,73,2.1123569,127,0.5703125,0.843028591,0.659340659
612,31,1.8369439,111,0.2421875,0.712518216,0.571428571
613,38,1.8962001,112,0.296875,0.740598041,0.576923077
614,36,1.9363272,128,0.28125,0.759613131,0.664835165
615,22,1.8369439,115,0.171875,0.712518216,0.593406593
616,9,1.3938289,76,0.0703125,0.502538639,0.379120879
617,19,1.6071428,99,0.1484375,0.60362202,0.505494505
618,11,1.3076391,66,0.0859375,0.461695748,0.324175824
619,0,1.2052853,39,0,0.413193197,0.175824176
620,32,1.8185065,41,0.25,0.703781257,0.186813187
621,36,1.6857162,107,0.28125,0.640855716,0.549450549
622,24,1.569167,53,0.1875,0.58562637,0.252747253
623,22,1.4803609,76,0.171875,0.543543689,0.379120879
624,12,1.4864661,47,0.09375,0.546436769,0.21978022
625,10,1.3988512,43,0.078125,0.504918564,0.197802198
626,10,1.4864661,47,0.078125,0.546436769,0.21978022
627,8,1.3988512,43,0.0625,0.504918564,0.197802198
628,24,1.471094,54,0.1875,0.539152369,0.258241758
629,39,1.7925211,61,0.3046875,0.691467516,0.296703297
630,14,1.3845592,52,0.109375,0.498145992,0.247252747
631,5,1.0207884,36,0.0390625,0.325765371,0.159340659
632,5,1.0207884,40,0.0390625,0.325765371,0.181318681
633,14,1.3845592,55,0.109375,0.498145992,0.263736264
634,11,1.3873369,62,0.0859375,0.499462265,0.302197802
635,12,1.4724894,75,0.09375,0.539813609,0.373626374
636,40,1.7257152,89,0.3125,0.659810103,0.450549451
637,57,1.9731473,87,0.4453125,0.777061127,0.43956044
638,16,1.5365106,70,0.125,0.570151432,0.346153846
639,5,1.0445806,47,0.0390625,0.337039817,0.21978022
640,5,0.91666669,40,0.0390625,0.276425059,0.181318681
641,12,1.2241485,52,0.09375,0.42213193,0.247252747
642,27,1.8,76,0.2109375,0.695011554,0.379120879
643,16,1.4635203,59,0.125,0.535563408,0.285714286
644,0,0.78571427,41,0,0.214370437,0.186813187
645,36,1.6828449,65,0.28125,0.639495089,0.318681319
646,60,1.9912097,80,0.46875,0.785620384,0.401098901
647,32,1.6042534,73,0.25,0.602252816,0.362637363
648,14,1.31797,59,0.109375,0.466591267,0.285714286
649,10,1.1561403,49,0.078125,0.389904781,0.230769231
650,16,1.4028426,63,0.125,0.506809974,0.307692308
651,20,1.4724894,66,0.15625,0.539813609,0.324175824
652,18,1.4135897,72,0.140625,0.511902719,0.357142857
653,36,1.6666666,94,0.28125,0.631828653,0.478021978
654,45,1.8962001,115,0.3515625,0.740598041,0.593406593
655,58,2.0502288,127,0.453125,0.813587854,0.659340659
656,0,1.5598243,105,0,0.581199131,0.538461538
657,50,2.0119839,118,0.390625,0.795464686,0.60989011
658,30,1.9594067,112,0.234375,0.770549848,0.576923077
659,10,1.3873683,58,0.078125,0.499477144,0.28021978
660,3,1.1191936,46,0.0234375,0.372396793,0.214285714
661,9,1.3938289,70,0.0703125,0.502538639,0.346153846
662,15,1.6684235,90,0.1171875,0.632661198,0.456043956
663,20,1.6734514,84,0.15625,0.635043777,0.423076923
664,16,1.3873683,42,0.125,0.499477144,0.192307692
665,8,1.0697098,46,0.0625,0.348947829,0.214285714
666,10,1.1768752,62,0.078125,0.39973046,0.302197802
667,24,1.6684235,92,0.1875,0.632661198,0.467032967
668,16,1.5365106,81,0.125,0.570151432,0.406593407
669,23,1.7307693,96,0.1796875,0.662205097,0.489010989
670,14,1.6828449,80,0.109375,0.639495089,0.401098901
671,14,1.31797,67,0.109375,0.466591267,0.32967033
672,19,1.5365106,76,0.1484375,0.570151432,0.379120879
673,0,1.6741856,108,0,0.635391693,0.554945055
674,0,1.3270249,35,0,0.470882126,0.153846154
675,0,1.3270249,35,0,0.470882126,0.153846154
676,26,1.7409676,37,0.203125,0.667037781,0.164835165
677,14,1.3006579,40,0.109375,0.458387556,0.181318681
678,8,1,28,0.0625,0.315914341,0.115384615
679,6,0.8619656,20,0.046875,0.25050377,0.071428571
680,6,0.84912294,15,0.046875,0.244418,0.043956044
681,6,0.84912294,14,0.046875,0.244418,0.038461538
682,6,0.84912294,14,0.046875,0.244418,0.038461538
683,6,0.84912294,16,0.046875,0.244418,0.049450549
684,6,0.8870222,27,0.046875,0.262377379,0.10989011
685,10,1.1191936,35,0.078125,0.372396793,0.153846154
686,20,1.569167,44,0.15625,0.58562637,0.203296703
687,13,1.2989333,38,0.1015625,0.457570317,0.17032967
688,6,1,29,0.046875,0.315914341,0.120879121
689,5,0.98558021,27,0.0390625,0.309081213,0.10989011
690,9,1.2063863,34,0.0703125,0.41371493,0.148351648
691,31,1.6474625,46,0.2421875,0.622728377,0.214285714
692,12,1.2989333,46,0.09375,0.457570317,0.214285714
693,5,1.0207884,38,0.0390625,0.325765371,0.17032967
694,7,1.1365665,48,0.0546875,0.380629315,0.225274725
695,20,1.6132691,65,0.15625,0.606525099,0.318681319
696,21,1.4635203,62,0.1640625,0.535563408,0.302197802
697,27,1.6734514,71,0.2109375,0.635043777,0.351648352
698,20,1.6734514,69,0.15625,0.635043777,0.340659341
699,36,1.8,74,0.28125,0.695011554,0.368131868
700,22,1.6828449,65,0.171875,0.639495089,0.318681319
701,33,1.8,76,0.2578125,0.695011554,0.379120879
702,40,1.7495173,70,0.3125,0.67108924,0.346153846
703,0,0.8619656,23,0,0.25050377,0.087912088
704,18,1.4135897,73,0.140625,0.511902719,0.362637363
705,20,1.4803609,72,0.15625,0.543543689,0.357142857
706,14,1.2052853,38,0.109375,0.413193197,0.17032967
707,20,1.4666082,62,0.15625,0.537026676,0.302197802
708,33,1.7257152,103,0.2578125,0.659810103,0.527472527
709,36,1.6741856,108,0.28125,0.635391693,0.554945055
710,0,0.84912294,17,0,0.244418,0.054945055
711,10,1.1492875,18,0.078125,0.386657435,0.06043956
712,8,1.0189475,15,0.0625,0.324893021,0.043956044
713,4,0.69804502,13,0.03125,0.172826477,0.032967033
714,0,0.33333334,8,0,0,0.005494505
715,36,1.9363272,122,0.28125,0.759613131,0.631868132
716,53,2.0671797,138,0.4140625,0.821620403,0.71978022
717,0,1.2906152,77,0,0.453628606,0.384615385
718,40,1.7288883,116,0.3125,0.661313745,0.598901099
719,0,1.1191936,48,0,0.372396793,0.225274725
720,17,1.569167,61,0.1328125,0.58562637,0.296703297
721,21,1.6828449,77,0.1640625,0.639495089,0.384615385
722,36,1.8344558,113,0.28125,0.711339176,0.582417582
723,24,1.4724894,74,0.1875,0.539813609,0.368131868
724,68,1.9758738,147,0.53125,0.778353138,0.769230769
725,52,1.8861139,118,0.40625,0.735818478,0.60989011
726,0,1.3304729,70,0,0.472516035,0.346153846
727,0,1.1,31,0,0.363301492,0.131868132
728,0,0.33333334,8,0,0,0.005494505
729,4,0.69804502,15,0.03125,0.172826477,0.043956044
730,8,0.98558021,26,0.0625,0.309081213,0.104395604
731,14,1.3270249,32,0.109375,0.470882126,0.137362637
732,26,1.569167,44,0.203125,0.58562637,0.203296703
733,36,1.6981779,53,0.28125,0.646760961,0.252747253
734,0,1.0207884,34,0,0.325765371,0.148351648
735,11,1.3873369,59,0.0859375,0.499462265,0.285714286
736,3,0.98558021,31,0.0234375,0.309081213,0.131868132
737,2,0.98558021,30,0.015625,0.309081213,0.126373626
738,9,1.3845592,55,0.0703125,0.498145992,0.263736264
739,27,1.6037242,75,0.2109375,0.602002043,0.373626374
740,40,1.7288883,91,0.3125,0.661313745,0.461538462
741,36,1.6673985,83,0.28125,0.63217548,0.417582418
742,40,1.7288883,91,0.3125,0.661313745,0.461538462
743,36,1.6700469,85,0.28125,0.633430481,0.428571429
744,36,1.6673985,81,0.28125,0.63217548,0.406593407
745,47,1.8489804,86,0.3671875,0.71822197,0.434065934
746,15,1.4724894,68,0.1171875,0.539813609,0.335164835
747,8,1.1561403,51,0.0625,0.389904781,0.241758242
748,13,1.3006579,53,0.1015625,0.458387556,0.252747253
749,36,1.6673985,79,0.28125,0.63217548,0.395604396
750,20,1.4724894,67,0.15625,0.539813609,0.32967033
751,18,1.4028426,64,0.140625,0.506809974,0.313186813
752,32,1.6071428,78,0.25,0.60362202,0.39010989
753,32,1.6071428,79,0.25,0.60362202,0.395604396
754,21,1.4666082,66,0.1640625,0.537026676,0.324175824
755,28,1.7269484,82,0.21875,0.660394481,0.412087912
756,0,1.1561403,53,0,0.389904781,0.252747253
757,24,1.4666082,71,0.1875,0.537026676,0.351648352
758,35,1.8344558,124,0.2734375,0.711339176,0.642857143
759,30,1.8839941,127,0.234375,0.734813965,0.659340659
760,43,1.9310595,135,0.3359375,0.757116918,0.703296703
761,33,1.8344153,132,0.2578125,0.711319984,0.686813187
762,16,1.31797,68,0.125,0.466591267,0.335164835
763,18,1.4135897,77,0.140625,0.511902719,0.384615385
764,12,1.238816,59,0.09375,0.429082441,0.285714286
765,10,1.1365665,49,0.078125,0.380629315,0.230769231
766,16,1.4255327,81,0.125,0.517562166,0.406593407
767,0,1.2196002,70,0,0.419976621,0.346153846
768,0,1.3873369,64,0,0.499462265,0.313186813
769,12,1.550553,64,0.09375,0.576805726,0.313186813
770,6,1.3304729,72,0.046875,0.472516035,0.357142857
771,20,1.8,91,0.15625,0.695011554,0.461538462
772,61,2.1023719,91,0.4765625,0.838296984,0.461538462
773,0,0.80638385,36,0,0.224165162,0.159340659
774,14,1.4644111,64,0.109375,0.535985533,0.313186813
775,28,1.5364467,55,0.21875,0.570121152,0.263736264
776,16,1.3873369,50,0.125,0.499462265,0.236263736
777,8,1.0445806,38,0.0625,0.337039817,0.17032967
778,8,1,33,0.0625,0.315914341,0.142857143
779,12,1.2123377,49,0.09375,0.416535129,0.230769231
780,0,1.1365665,42,0,0.380629315,0.192307692
781,28,1.550553,52,0.21875,0.576805726,0.247252747
782,0,0.98558021,25,0,0.309081213,0.098901099
783,44,1.7821976,92,0.34375,0.686575503,0.467032967
784,50,1.8369439,97,0.390625,0.712518216,0.494505495
785,0,1.2726263,66,0,0.445104179,0.324175824
786,36,1.6741856,101,0.28125,0.635391693,0.516483516
787,44,1.7820429,112,0.34375,0.686502195,0.576923077
788,16,1.4896638,87,0.125,0.547952068,0.43956044
789,0,0.78571427,45,0,0.214370437,0.208791209
790,68,2.0270002,130,0.53125,0.802580483,0.675824176
791,68,2.0326941,128,0.53125,0.80527866,0.664835165
792,62,2.0671797,143,0.484375,0.821620403,0.747252747
793,40,1.9304764,132,0.3125,0.756840603,0.686813187
794,28,1.632839,107,0.21875,0.615798717,0.549450549
795,44,1.7821976,101,0.34375,0.686575503,0.516483516
796,0,1.3272201,89,0,0.470974626,0.450549451
797,0,1.2726263,73,0,0.445104179,0.362637363
798,50,1.9051077,97,0.390625,0.744819099,0.494505495
799,65,2.260854,102,0.5078125,0.913397137,0.521978022
800,45,2.0119839,110,0.3515625,0.795464686,0.565934066
801,36,1.6666666,86,0.28125,0.631828653,0.434065934
802,0,1.1191936,38,0,0.372396793,0.17032967
803,16,1.3873369,55,0.125,0.499462265,0.263736264
804,12,1.2552096,52,0.09375,0.436850901,0.247252747
805,20,1.550553,50,0.15625,0.576805726,0.236263736
806,28,1.569167,49,0.21875,0.58562637,0.230769231
807,20,1.569167,44,0.15625,0.58562637,0.203296703
808,10,1.1191936,36,0.078125,0.372396793,0.159340659
809,6,0.91666669,32,0.046875,0.276425059,0.137362637
810,8,0.98558021,25,0.0625,0.309081213,0.098901099
811,12,1.2222222,27,0.09375,0.421219112,0.10989011
812,36,1.7572933,49,0.28125,0.674774065,0.230769231
813,20,1.4744722,30,0.15625,0.540753202,0.126373626
814,0,1.2989333,42,0,0.457570317,0.192307692
815,0,1,32,0,0.315914341,0.137362637
816,21,1.6531878,45,0.1640625,0.625441434,0.208791209
817,6,1.2222222,32,0.046875,0.421219112,0.137362637
818,4,1.1,34,0.03125,0.363301492,0.148351648
819,10,1.3845592,54,0.078125,0.498145992,0.258241758
820,0,1.1365665,46,0,0.380629315,0.214285714
821,14,1.3076391,56,0.109375,0.461695748,0.269230769
822,10,1.1981546,68,0.078125,0.409814162,0.335164835
823,20,1.5517242,91,0.15625,0.577360724,0.461538462
824,38,1.7379411,77,0.296875,0.665603609,0.384615385
825,22,1.6734514,74,0.171875,0.635043777,0.368131868
826,8,1.1768752,57,0.0625,0.39973046,0.274725275
827,8,1.1768752,63,0.0625,0.39973046,0.307692308
828,22,1.6666666,93,0.171875,0.631828653,0.472527473
829,60,1.9491093,103,0.46875,0.765670204,0.527472527
830,34,1.8900454,113,0.265625,0.737681504,0.582417582
831,38,1.8489804,104,0.296875,0.71822197,0.532967033
832,53,1.9491093,106,0.4140625,0.765670204,0.543956044
833,13,1.7269484,98,0.1015625,0.660394481,0.5
834,21,1.6684235,89,0.1640625,0.632661198,0.450549451
835,37,2.0147731,98,0.2890625,0.796786408,0.5
836,68,2.124928,100,0.53125,0.848985678,0.510989011
837,52,1.8962001,115,0.40625,0.740598041,0.593406593
838,35,1.8597906,98,0.2734375,0.723344616,0.5
839,40,1.7426945,123,0.3125,0.667856109,0.637362637
840,22,1.7379411,85,0.171875,0.665603609,0.428571429
841,26,1.9051077,100,0.203125,0.744819099,0.510989011
842,26,1.7812788,108,0.203125,0.68614011,0.554945055
843,0,1.5448366,87,0,0.574096886,0.43956044
844,56,1.9174613,99,0.4375,0.750673118,0.505494505
845,27,1.7909094,92,0.2109375,0.690703777,0.467032967
846,56,2.0119839,107,0.4375,0.795464686,0.549450549
847,0,1.2241485,47,0,0.42213193,0.21978022
848,0,1.2052853,43,0,0.413193197,0.197802198
849,32,1.6261337,66,0.25,0.612621266,0.324175824
850,0,1.1191936,41,0,0.372396793,0.186813187
851,28,1.6008096,50,0.21875,0.600620897,0.236263736
852,24,1.471094,49,0.1875,0.539152369,0.230769231
853,0,1.2123377,42,0,0.416535129,0.192307692
854,28,1.550553,56,0.21875,0.576805726,0.269230769
855,0,1.1,28,0,0.363301492,0.115384615
856,24,1.5154221,36,0.1875,0.560158193,0.159340659
857,13,1.3076391,53,0.1015625,0.461695748,0.252747253
858,10,1.1191936,40,0.078125,0.372396793,0.181318681
859,13,1.3076391,53,0.1015625,0.461695748,0.252747253
860,29,1.6042534,76,0.2265625,0.602252816,0.379120879
861,0,1.2052853,39,0,0.413193197,0.175824176
862,32,1.6118186,87,0.25,0.605837748,0.43956044
863,18,1.4864661,44,0.140625,0.546436769,0.203296703
864,10,1.1058542,33,0.078125,0.366075631,0.142857143
865,6,0.8870222,27,0.046875,0.262377379,0.10989011
866,6,0.8619656,22,0.046875,0.25050377,0.082417582
867,8,1,30,0.0625,0.315914341,0.126373626
868,14,1.31797,58,0.109375,0.466591267,0.28021978
869,24,1.550553,52,0.1875,0.576805726,0.247252747
870,22,1.4666082,64,0.171875,0.537026676,0.313186813
871,32,1.6812503,48,0.25,0.638739453,0.225274725
872,28,1.6008096,45,0.21875,0.600620897,0.208791209
873,26,1.6249448,99,0.203125,0.612057881,0.505494505
874,30,1.7488363,122,0.234375,0.670766534,0.631868132
875,22,1.8105773,54,0.171875,0.700023835,0.258241758
876,29,1.6828449,69,0.2265625,0.639495089,0.340659341
877,15,1.7495173,79,0.1171875,0.67108924,0.395604396
878,27,1.7379411,84,0.2109375,0.665603609,0.423076923
879,24,1.6474625,59,0.1875,0.622728377,0.285714286
880,0,1.1768752,57,0,0.39973046,0.274725275
881,27,1.6828449,76,0.2109375,0.639495089,0.379120879
882,37,1.8489804,97,0.2890625,0.71822197,0.494505495
883,36,1.6741856,106,0.28125,0.635391693,0.543956044
884,37,1.8344153,111,0.2890625,0.711319984,0.571428571
