Ref,Choice R3,Integration [HH] R3,Total Depth R3,Choice R3,Integration [HH] R3,Total Depth R3
7558,44,1.7820429,61,0.333333333,0.700050747,0.56122449
7559,22,1.606352,40,0.166666667,0.615152746,0.346938776
7560,10,1.1365665,28,0.075757576,0.388141274,0.224489796
7561,6,0.8870222,18,0.045454545,0.267555562,0.12244898
7562,6,0.84912294,12,0.045454545,0.249241742,0.06122449
7563,6,0.8870222,18,0.045454545,0.267555562,0.12244898
7564,10,1.1365665,28,0.075757576,0.388141274,0.224489796
7565,22,1.606352,40,0.166666667,0.615152746,0.346938776
7566,46,1.8,46,0.348484848,0.708728043,0.408163265
7567,46,1.8328277,40,0.348484848,0.724591165,0.346938776
7568,18,1.4666082,39,0.136363636,0.547625234,0.336734694
7569,12,1.2906152,42,0.090909091,0.462581252,0.367346939
7570,22,1.6042534,46,0.166666667,0.614138653,0.408163265
7571,0,0.84615386,22,0,0.247807013,0.163265306
7572,16,1.5365106,41,0.121212121,0.581403729,0.357142857
7573,36,1.6700469,54,0.272727273,0.645931629,0.489795918
7574,44,1.7820429,61,0.333333333,0.700050747,0.56122449
7575,30,1.606352,40,0.227272727,0.615152746,0.346938776
7576,12,1.2063863,21,0.090909091,0.421879854,0.153061224
7577,10,1.1365665,28,0.075757576,0.388141274,0.224489796
7578,16,1.3873683,28,0.121212121,0.509334639,0.224489796
7579,12,1.2222222,18,0.090909091,0.429532135,0.12244898
7580,8,0.98558021,17,0.060606061,0.315181125,0.112244898
7581,6,0.8619656,15,0.045454545,0.25544762,0.091836735
7582,6,0.84912294,12,0.045454545,0.249241742,0.06122449
7583,6,0.84912294,12,0.045454545,0.249241742,0.06122449
7584,6,0.84912294,12,0.045454545,0.249241742,0.06122449
7585,6,0.84912294,12,0.045454545,0.249241742,0.06122449
7586,6,0.8870222,18,0.045454545,0.267555562,0.12244898
7587,10,1.1191936,25,0.075757576,0.379746277,0.193877551
7588,20,1.550553,32,0.151515152,0.588189349,0.265306122
7589,13,1.3845592,31,0.098484848,0.507977216,0.255102041
7590,14,1.3873369,34,0.106060606,0.509319466,0.285714286
7591,18,1.3845592,31,0.136363636,0.507977216,0.255102041
7592,16,1.31797,35,0.121212121,0.475799738,0.295918367
7593,36,1.6741856,57,0.272727273,0.647931547,0.520408163
7594,49,1.9491093,58,0.371212121,0.780781186,0.530612245
7595,54,1.8962001,56,0.409090909,0.755214208,0.510204082
7596,34,1.7379411,44,0.257575758,0.678739714,0.387755102
7597,14,1.4724894,42,0.106060606,0.55046717,0.367346939
7598,4,1.1191936,25,0.03030303,0.379746277,0.193877551
7599,6,1.3270249,20,0.045454545,0.48017528,0.142857143
7600,34,1.8597906,48,0.257575758,0.737620276,0.428571429
7601,14,1.3845592,31,0.106060606,0.507977216,0.255102041
7602,0,0.73918515,20,0,0.1961172,0.142857143
7603,0,1.1191936,25,0,0.379746277,0.193877551
7604,13,1.5405476,35,0.098484848,0.583354503,0.295918367
7605,18,1.4864661,27,0.136363636,0.557221042,0.214285714
7606,8,1.0445806,26,0.060606061,0.34369151,0.204081633
7607,6,0.8619656,15,0.045454545,0.25544762,0.091836735
7608,6,0.8870222,18,0.045454545,0.267555562,0.12244898
7609,10,1.1058542,22,0.075757576,0.373300363,0.163265306
7610,18,1.5154221,24,0.136363636,0.571213266,0.183673469
7611,24,1.6812503,28,0.181818182,0.651345377,0.224489796
7612,30,1.8918658,24,0.227272727,0.753119772,0.183673469
7613,11,1.5668709,21,0.083333333,0.596074544,0.153061224
7614,5,1.2063863,21,0.037878788,0.421879854,0.153061224
7615,8,1.2989333,26,0.060606061,0.466600754,0.204081633
7616,17,1.6531878,23,0.128787879,0.637784913,0.173469388
7617,8,1.6008096,26,0.060606061,0.612474527,0.204081633
7618,18,1.6474625,31,0.136363636,0.635018313,0.255102041
7619,21,1.6132691,37,0.159090909,0.618495253,0.316326531
7620,52,1.8489804,51,0.393939394,0.732396531,0.459183673
7621,30,1.7265038,56,0.227272727,0.67321294,0.510204082
7622,27,1.7379411,44,0.204545455,0.678739714,0.387755102
7623,44,1.7821976,55,0.333333333,0.700125502,0.5
7624,12,1.2052853,24,0.090909091,0.421347824,0.183673469
7625,6,0.84912294,12,0.045454545,0.249241742,0.06122449
7626,0,0.42239243,9,0,0.04303546,0.030612245
7627,0,1.0445806,26,0,0.34369151,0.204081633
7628,32,1.6042534,46,0.242424242,0.614138653,0.408163265
7629,15,1.4644111,33,0.113636364,0.546563544,0.275510204
7630,14,1.4028426,40,0.106060606,0.516812187,0.346938776
7631,9,1.3873683,28,0.068181818,0.509334639,0.224489796
7632,11,1.3938289,37,0.083333333,0.512456554,0.316326531
7633,21,1.569167,29,0.159090909,0.597184074,0.234693878
7634,40,1.7288883,59,0.303030303,0.674365186,0.540816327
7635,14,1.2241485,30,0.106060606,0.430462969,0.244897959
7636,22,1.5517242,50,0.166666667,0.5887553,0.448979592
7637,0,1.2906152,42,0,0.462581252,0.367346939
7638,36,1.6666666,48,0.272727273,0.644298188,0.428571429
7639,34,1.9491093,58,0.257575758,0.780781186,0.530612245
7640,12,1.3088794,45,0.090909091,0.471406945,0.397959184
7641,8,1.0697098,29,0.060606061,0.355834534,0.234693878
7642,14,1.3270249,20,0.106060606,0.48017528,0.142857143
7643,90,2.1456218,66,0.681818182,0.875740677,0.612244898
7644,64,2.040309,65,0.484848485,0.824851039,0.602040816
7645,10,1.2222222,18,0.075757576,0.429532135,0.12244898
7646,0,0.63684219,14,0,0.14666266,0.081632653
7647,20,1.550553,32,0.151515152,0.588189349,0.265306122
7648,10,1.1191936,25,0.075757576,0.379746277,0.193877551
7649,6,0.8870222,18,0.045454545,0.267555562,0.12244898
7650,6,0.84912294,12,0.045454545,0.249241742,0.06122449
7651,6,0.84912294,12,0.045454545,0.249241742,0.06122449
7652,6,0.8619656,15,0.045454545,0.25544762,0.091836735
7653,8,1,20,0.060606061,0.322149109,0.142857143
7654,14,1.3270249,20,0.106060606,0.48017528,0.142857143
7655,20,1.550553,32,0.151515152,0.588189349,0.265306122
7656,10,1.1191936,25,0.075757576,0.379746277,0.193877551
7657,6,0.8870222,18,0.045454545,0.267555562,0.12244898
7658,6,0.8870222,18,0.045454545,0.267555562,0.12244898
7659,10,1.1561403,31,0.075757576,0.397599797,0.255102041
7660,24,1.6700469,54,0.181818182,0.645931629,0.489795918
7661,42,1.7269484,50,0.318181818,0.673427781,0.448979592
7662,16,1.3873369,34,0.121212121,0.509319466,0.285714286
7663,10,1.1981546,37,0.075757576,0.417902101,0.316326531
7664,18,1.5,51,0.136363636,0.563760943,0.459183673
7665,32,1.606352,40,0.242424242,0.615152746,0.346938776
7666,16,1.3938289,37,0.121212121,0.512456554,0.316326531
7667,8,1.0445806,26,0.060606061,0.34369151,0.204081633
7668,8,1.0445806,26,0.060606061,0.34369151,0.204081633
7669,16,1.3873369,34,0.121212121,0.509319466,0.285714286
7670,36,1.6734514,42,0.272727273,0.647576764,0.367346939
7671,14,1.3006579,29,0.106060606,0.467434122,0.234693878
7672,8,1,20,0.060606061,0.322149109,0.142857143
7673,6,0.8619656,15,0.045454545,0.25544762,0.091836735
7674,6,0.8619656,15,0.045454545,0.25544762,0.091836735
7675,8,1.0445806,26,0.060606061,0.34369151,0.204081633
7676,18,1.4724894,42,0.136363636,0.55046717,0.367346939
7677,32,1.6037242,43,0.242424242,0.613882931,0.37755102
7678,36,1.6828449,39,0.272727273,0.652115926,0.336734694
7679,18,1.4382962,49,0.136363636,0.533944206,0.43877551
7680,20,1.4635203,36,0.151515152,0.546133088,0.306122449
7681,14,1.3443909,41,0.106060606,0.488566943,0.357142857
7682,8,1.0207884,23,0.060606061,0.332194556,0.173469388
7683,8,1.0445806,26,0.060606061,0.34369151,0.204081633
7684,16,1.4255327,46,0.121212121,0.527776581,0.408163265
7685,36,1.6700469,54,0.272727273,0.645931629,0.489795918
7686,40,1.7372102,65,0.303030303,0.678386525,0.602040816
7687,36,1.6857162,63,0.272727273,0.653503406,0.581632653
7688,37,1.7288883,59,0.28030303,0.674365186,0.540816327
7689,41,1.7963344,73,0.310606061,0.706956738,0.683673469
7690,28,1.5395753,44,0.212121212,0.582884664,0.387755102
7691,16,1.3873369,34,0.121212121,0.509319466,0.285714286
7692,8,1.0207884,23,0.060606061,0.332194556,0.173469388
7693,6,0.8619656,15,0.045454545,0.25544762,0.091836735
7694,6,0.8619656,15,0.045454545,0.25544762,0.091836735
7695,8,1.0445806,26,0.060606061,0.34369151,0.204081633
7696,18,1.5,51,0.136363636,0.563760943,0.459183673
7697,36,1.6684235,45,0.272727273,0.645147164,0.397959184
7698,33,1.7307693,47,0.25,0.67527413,0.418367347
7699,22,1.5,51,0.166666667,0.563760943,0.459183673
7700,32,1.787379,67,0.242424242,0.702629277,0.62244898
7701,52,1.8344558,60,0.393939394,0.725377901,0.551020408
7702,52,1.8344558,60,0.393939394,0.725377901,0.551020408
7703,44,1.7963344,73,0.333333333,0.706956738,0.683673469
7704,28,1.550553,32,0.212121212,0.588189349,0.265306122
7705,0,0.68957245,17,0,0.172143169,0.112244898
7706,12,1.3057258,23,0.090909091,0.469883051,0.173469388
7707,40,1.7307693,47,0.303030303,0.67527413,0.418367347
7708,48,1.8,46,0.363636364,0.708728043,0.408163265
7709,24,1.6037242,43,0.181818182,0.613882931,0.37755102
7710,21,1.4635203,36,0.159090909,0.546133088,0.306122449
7711,20,1.5365106,41,0.151515152,0.581403729,0.357142857
7712,10,1.1365665,28,0.075757576,0.388141274,0.224489796
7713,8,1.0445806,26,0.060606061,0.34369151,0.204081633
7714,14,1.2989333,26,0.106060606,0.466600754,0.204081633
7715,23,1.606352,40,0.174242424,0.615152746,0.346938776
7716,17,1.3873369,34,0.128787879,0.509319466,0.285714286
7717,18,1.3845592,31,0.136363636,0.507977216,0.255102041
7718,18,1.3873369,34,0.136363636,0.509319466,0.285714286
7719,24,1.4635203,36,0.181818182,0.546133088,0.306122449
7720,14,1.3076391,32,0.106060606,0.470807603,0.265306122
7721,17,1.3845592,31,0.128787879,0.507977216,0.255102041
7722,0,1.1058542,22,0,0.373300363,0.163265306
7723,30,1.6812503,28,0.227272727,0.651345377,0.224489796
7724,14,1.2989333,26,0.106060606,0.466600754,0.204081633
7725,10,1.1191936,25,0.075757576,0.379746277,0.193877551
7726,12,1.2123377,27,0.090909091,0.424755711,0.214285714
7727,7,1.3057258,23,0.053030303,0.469883051,0.173469388
7728,9,1.3988512,25,0.068181818,0.514883448,0.193877551
7729,14,1.2989333,26,0.106060606,0.466600754,0.204081633
7730,10,1.1365665,28,0.075757576,0.388141274,0.224489796
7731,14,1.3076391,32,0.106060606,0.470807603,0.265306122
7732,22,1.6474625,31,0.166666667,0.635018313,0.255102041
7733,36,1.6828449,39,0.272727273,0.652115926,0.336734694
7734,22,1.6042534,46,0.166666667,0.614138653,0.408163265
7735,12,1.2241485,30,0.090909091,0.430462969,0.244897959
7736,10,1.1,19,0.075757576,0.370471475,0.132653061
7737,19,1.606352,40,0.143939394,0.615152746,0.346938776
7738,9,1.1365665,28,0.068181818,0.388141274,0.224489796
7739,8,1.0207884,23,0.060606061,0.332194556,0.173469388
7740,13,1.3006579,29,0.098484848,0.467434122,0.234693878
7741,42,1.7909094,49,0.318181818,0.70433525,0.43877551
7742,62,1.9304764,73,0.46969697,0.771777327,0.683673469
7743,40,1.7325417,62,0.303030303,0.676130596,0.571428571
7744,32,1.606352,40,0.242424242,0.615152746,0.346938776
7745,32,1.6042534,46,0.242424242,0.614138653,0.408163265
7746,28,1.5364467,38,0.212121212,0.581372851,0.326530612
7747,0,1.1561403,31,0,0.397599797,0.255102041
7748,0,1.390353,50,0,0.510776917,0.448979592
7749,0,0.33333334,6,0,0,0
7750,4,0.69804502,10,0.03030303,0.176237316,0.040816327
7751,8,1,20,0.060606061,0.322149109,0.142857143
7752,16,1.3845592,31,0.121212121,0.507977216,0.255102041
7753,32,1.606352,40,0.242424242,0.615152746,0.346938776
7754,36,1.6673985,51,0.272727273,0.64465186,0.459183673
7755,0,1.2552096,36,0,0.445472428,0.306122449
7756,32,1.606352,40,0.242424242,0.615152746,0.346938776
7757,32,1.6042534,46,0.242424242,0.614138653,0.408163265
7758,48,1.8391043,72,0.363636364,0.727624166,0.673469388
7759,48,1.8344153,66,0.363636364,0.72535833,0.612244898
7760,19,1.5405476,35,0.143939394,0.583354503,0.295918367
7761,19,1.5405476,35,0.143939394,0.583354503,0.295918367
7762,60,1.9309677,76,0.454545455,0.772014735,0.714285714
7763,42,1.7820429,61,0.318181818,0.700050747,0.56122449
7764,54,1.8855816,74,0.409090909,0.750083098,0.693877551
7765,44,1.787379,67,0.333333333,0.702629277,0.62244898
7766,44,1.7841618,64,0.333333333,0.70107465,0.591836735
7767,14,1.2989333,26,0.106060606,0.466600754,0.204081633
7768,8,1,20,0.060606061,0.322149109,0.142857143
7769,6,0.8619656,15,0.045454545,0.25544762,0.091836735
7770,6,0.84912294,12,0.045454545,0.249241742,0.06122449
7771,6,0.84912294,12,0.045454545,0.249241742,0.06122449
7772,6,0.84912294,12,0.045454545,0.249241742,0.06122449
7773,6,0.8870222,18,0.045454545,0.267555562,0.12244898
7774,10,1.1191936,25,0.075757576,0.379746277,0.193877551
7775,20,1.550553,32,0.151515152,0.588189349,0.265306122
7776,14,1.2989333,26,0.106060606,0.466600754,0.204081633
7777,8,1,20,0.060606061,0.322149109,0.142857143
7778,6,0.8619656,15,0.045454545,0.25544762,0.091836735
7779,6,0.84912294,12,0.045454545,0.249241742,0.06122449
7780,6,0.84912294,12,0.045454545,0.249241742,0.06122449
7781,6,0.84912294,12,0.045454545,0.249241742,0.06122449
7782,6,0.84912294,12,0.045454545,0.249241742,0.06122449
7783,6,0.84912294,12,0.045454545,0.249241742,0.06122449
7784,6,0.84912294,12,0.045454545,0.249241742,0.06122449
7785,6,0.84912294,12,0.045454545,0.249241742,0.06122449
7786,6,0.84912294,12,0.045454545,0.249241742,0.06122449
7787,6,0.84912294,12,0.045454545,0.249241742,0.06122449
7788,6,0.84912294,12,0.045454545,0.249241742,0.06122449
7789,6,0.87255627,9,0.045454545,0.260565282,0.030612245
7790,4,0.70398736,7,0.03030303,0.179108795,0.010204082
7791,0,0.33333334,6,0,0,0
7792,26,1.6261337,34,0.196969697,0.624711732,0.285714286
7793,20,1.3845592,31,0.151515152,0.507977216,0.255102041
7794,36,1.7572933,30,0.272727273,0.688091155,0.244897959
7795,18,1.6812503,28,0.136363636,0.651345377,0.224489796
7796,8,1.3270249,20,0.060606061,0.48017528,0.142857143
7797,3,1.1,19,0.022727273,0.370471475,0.132653061
7798,7,1.3057258,23,0.053030303,0.469883051,0.173469388
7799,26,1.6474625,31,0.196969697,0.635018313,0.255102041
7800,16,1.3076391,32,0.121212121,0.470807603,0.265306122
7801,16,1.2989333,26,0.121212121,0.466600754,0.204081633
7802,0,1.0697098,29,0,0.355834534,0.234693878
7803,32,1.6042534,46,0.242424242,0.614138653,0.408163265
7804,44,1.7820429,61,0.333333333,0.700050747,0.56122449
7805,16,1.31797,35,0.121212121,0.475799738,0.295918367
7806,22,1.5448366,47,0.166666667,0.585427049,0.418367347
7807,42,1.7379411,44,0.318181818,0.678739714,0.387755102
7808,0,1.3873683,28,0,0.509334639,0.224489796
7809,20,1.569167,29,0.151515152,0.597184074,0.234693878
7810,10,1.1191936,25,0.075757576,0.379746277,0.193877551
7811,6,0.94787496,24,0.045454545,0.296961056,0.183673469
7812,10,1.1365665,28,0.075757576,0.388141274,0.224489796
7813,22,1.6042534,46,0.166666667,0.614138653,0.408163265
7814,14,1.3304729,38,0.106060606,0.481841436,0.326530612
7815,8,1.0445806,26,0.060606061,0.34369151,0.204081633
7816,10,1.1365665,28,0.075757576,0.388141274,0.224489796
7817,20,1.5405476,35,0.151515152,0.583354503,0.295918367
7818,28,1.6071428,49,0.212121212,0.615534879,0.43877551
7819,40,1.7265038,56,0.303030303,0.67321294,0.510204082
7820,33,1.6673985,51,0.25,0.64465186,0.459183673
7821,28,1.5395753,44,0.212121212,0.582884664,0.387755102
7822,28,1.5365106,41,0.212121212,0.581403729,0.357142857
7823,18,1.3873369,34,0.136363636,0.509319466,0.285714286
7824,18,1.3873369,34,0.136363636,0.509319466,0.285714286
7825,20,1.4724894,42,0.151515152,0.55046717,0.367346939
7826,18,1.4028426,40,0.136363636,0.516812187,0.346938776
7827,29,1.6037242,43,0.21969697,0.613882931,0.37755102
7828,0,0.84912294,12,0,0.249241742,0.06122449
7829,10,1.1492875,13,0.075757576,0.394288362,0.071428571
7830,8,0.98510355,14,0.060606061,0.314950791,0.081632653
7831,6,0.8619656,15,0.045454545,0.25544762,0.091836735
7832,6,0.8619656,15,0.045454545,0.25544762,0.091836735
7833,8,1,20,0.060606061,0.322149109,0.142857143
7834,14,1.2989333,26,0.106060606,0.466600754,0.204081633
7835,32,1.6261337,34,0.242424242,0.624711732,0.285714286
7836,0,0.33333334,6,0,0,0
7837,4,0.69804502,10,0.03030303,0.176237316,0.040816327
7838,8,1,20,0.060606061,0.322149109,0.142857143
7839,16,1.3845592,31,0.121212121,0.507977216,0.255102041
7840,28,1.5364467,38,0.212121212,0.581372851,0.326530612
7841,32,1.6118186,52,0.242424242,0.617794337,0.469387755
7842,0,1.1561403,31,0,0.397599797,0.255102041
7843,44,1.7812788,58,0.333333333,0.699681516,0.530612245
7844,40,1.7372102,65,0.303030303,0.678386525,0.602040816
7845,0,0.33333334,6,0,0,0
7846,4,0.70398736,7,0.03030303,0.179108795,0.010204082
7847,6,0.87255627,9,0.045454545,0.260565282,0.030612245
7848,6,0.8619656,15,0.045454545,0.25544762,0.091836735
7849,8,0.98558021,17,0.060606061,0.315181125,0.112244898
7850,12,1.2052853,24,0.090909091,0.421347824,0.183673469
7851,0,1.2906152,42,0,0.462581252,0.367346939
7852,48,1.8337219,63,0.363636364,0.725023263,0.581632653
7853,54,1.8900454,59,0.409090909,0.752240111,0.540816327
7854,22,1.5448366,47,0.166666667,0.585427049,0.418367347
7855,20,1.4635203,36,0.151515152,0.546133088,0.306122449
7856,46,1.8,46,0.348484848,0.708728043,0.408163265
7857,28,1.6734514,42,0.212121212,0.647576764,0.367346939
7858,20,1.3873683,28,0.151515152,0.509334639,0.224489796
7859,32,1.606352,40,0.242424242,0.615152746,0.346938776
7860,40,1.7307693,47,0.303030303,0.67527413,0.418367347
7861,32,1.606352,40,0.242424242,0.615152746,0.346938776
7862,16,1.3938289,37,0.121212121,0.512456554,0.316326531
7863,10,1.1365665,28,0.075757576,0.388141274,0.224489796
7864,12,1.2063863,21,0.090909091,0.421879854,0.153061224
7865,28,1.6008096,26,0.212121212,0.612474527,0.204081633
7866,12,1.2671746,15,0.090909091,0.451254199,0.091836735
7867,8,1,20,0.060606061,0.322149109,0.142857143
7868,8,1.0445806,26,0.060606061,0.34369151,0.204081633
7869,16,1.4516129,52,0.121212121,0.540379151,0.469387755
7870,7,1.2222222,18,0.053030303,0.429532135,0.12244898
7871,8,1.3057258,23,0.060606061,0.469883051,0.173469388
7872,7,1.3057258,23,0.053030303,0.469883051,0.173469388
7873,6,1.2222222,18,0.045454545,0.429532135,0.12244898
7874,40,1.7288883,59,0.303030303,0.674365186,0.540816327
7875,9,1.3845592,31,0.068181818,0.507977216,0.255102041
7876,9,1.3845592,31,0.068181818,0.507977216,0.255102041
7877,32,1.606352,40,0.242424242,0.615152746,0.346938776
7878,20,1.4803609,45,0.151515152,0.554270865,0.397959184
7879,18,1.3873369,34,0.136363636,0.509319466,0.285714286
7880,27,1.6734514,42,0.204545455,0.647576764,0.367346939
7881,36,1.6684235,45,0.272727273,0.645147164,0.397959184
7882,19,1.6734514,42,0.143939394,0.647576764,0.367346939
7883,25,1.6666666,48,0.189393939,0.644298188,0.428571429
7884,19,1.7217885,33,0.143939394,0.670934395,0.275510204
7885,11,1.6132691,37,0.083333333,0.618495253,0.316326531
7886,24,1.6734514,42,0.181818182,0.647576764,0.367346939
7887,10,1.6261337,34,0.075757576,0.624711732,0.285714286
7888,54,1.8839941,65,0.409090909,0.74931598,0.602040816
7889,54,1.8861139,62,0.409090909,0.750340318,0.571428571
7890,60,1.9323636,79,0.454545455,0.772689267,0.744897959
7891,44,1.787379,67,0.333333333,0.702629277,0.62244898
7892,44,1.7914909,70,0.333333333,0.704616244,0.653061224
7893,78,2.0201983,77,0.590909091,0.815133073,0.724489796
7894,0,1.2906152,42,0,0.462581252,0.367346939
7895,36,1.6673985,51,0.272727273,0.64465186,0.459183673
7896,33,1.6684235,45,0.25,0.645147164,0.397959184
7897,13,1.3938289,37,0.098484848,0.512456554,0.316326531
7898,6,1.0207884,23,0.045454545,0.332194556,0.173469388
7899,7,1,20,0.053030303,0.322149109,0.142857143
7900,13,1.2989333,26,0.098484848,0.466600754,0.204081633
7901,16,1.4135897,43,0.121212121,0.52200544,0.37755102
7902,8,1.0207884,23,0.060606061,0.332194556,0.173469388
7903,6,0.8870222,18,0.045454545,0.267555562,0.12244898
7904,8,0.98558021,17,0.060606061,0.315181125,0.112244898
7905,12,1.2052853,24,0.090909091,0.421347824,0.183673469
7906,36,1.6700469,54,0.272727273,0.645931629,0.489795918
7907,14,1.3006579,29,0.106060606,0.467434122,0.234693878
7908,8,1,20,0.060606061,0.322149109,0.142857143
7909,6,0.8619656,15,0.045454545,0.25544762,0.091836735
7910,6,0.84912294,12,0.045454545,0.249241742,0.06122449
7911,6,0.84912294,12,0.045454545,0.249241742,0.06122449
7912,6,0.8619656,15,0.045454545,0.25544762,0.091836735
7913,8,1.0207884,23,0.060606061,0.332194556,0.173469388
7914,16,1.3873683,28,0.121212121,0.509334639,0.224489796
7915,28,1.550553,32,0.212121212,0.588189349,0.265306122
7916,0,0.33333334,6,0,0,0
7917,4,0.70398736,7,0.03030303,0.179108795,0.010204082
7918,6,0.84912294,12,0.045454545,0.249241742,0.06122449
